COD_IBGE;MUNICIPIO;COD_REGIAO_COVID;REGIAO_COVID;BAIRRO;QUANTIDADE_CASOS
430700;ERECHIM;13;ERECHIM - R16;LOTEAMENTO ALTOS DA COLINA;1
430700;ERECHIM;13;ERECHIM - R16;LOTEAMENTO ALVORADA;3
430700;ERECHIM;13;ERECHIM - R16;LOTEAMENTO AMANHECER;11
430700;ERECHIM;13;ERECHIM - R16;LOTEAMENTO ANZANELLO;3
430700;ERECHIM;13;ERECHIM - R16;LOTEAMENTO AURORA;5
430700;ERECHIM;13;ERECHIM - R16;LOTEAMENTO BAIDEK;1
430700;ERECHIM;13;ERECHIM - R16;LOTEAMENTO BELA CASA;1
430700;ERECHIM;13;ERECHIM - R16;LOTEAMENTO COTREL;43
430700;ERECHIM;13;ERECHIM - R16;LOTEAMENTO DAL MOLIN;1
430700;ERECHIM;13;ERECHIM - R16;LOTEAMENTO DIPARMA;3
430700;ERECHIM;13;ERECHIM - R16;LOTEAMENTO DONA ALMA;1
430700;ERECHIM;13;ERECHIM - R16;LOTEAMENTO DONA OLGA;4
430700;ERECHIM;13;ERECHIM - R16;LOTEAMENTO ERNESTO ZIMER;1
430700;ERECHIM;13;ERECHIM - R16;LOTEAMENTO ERNESTO ZIMMER;3
430700;ERECHIM;13;ERECHIM - R16;LOTEAMENTO FELIPIO;2
430700;ERECHIM;13;ERECHIM - R16;LOTEAMENTO FELLIPIO;1
430700;ERECHIM;13;ERECHIM - R16;LOTEAMENTO FIEBIG;3
430700;ERECHIM;13;ERECHIM - R16;LOTEAMENTO FIEBIG III;1
430700;ERECHIM;13;ERECHIM - R16;LOTEAMENTO FILIPE SETE/ LIBERDADE;1
430700;ERECHIM;13;ERECHIM - R16;LOTEAMENTO LIBERDADE;2
430700;ERECHIM;13;ERECHIM - R16;LOTEAMENTO NOVO ATLANTICO;1
430700;ERECHIM;13;ERECHIM - R16;LOTEAMENTO PAGLIOSA;1
430700;ERECHIM;13;ERECHIM - R16;LOTEAMENTO PLAGLIOSA;1
430700;ERECHIM;13;ERECHIM - R16;LOTEAMENTO POLETO;1
430700;ERECHIM;13;ERECHIM - R16;LOTEAMENTO POLETTO;1
430700;ERECHIM;13;ERECHIM - R16;LOTEAMENTO POLTRONIERI;4
430700;ERECHIM;13;ERECHIM - R16;LOTEAMENTO RENASCER;1
430700;ERECHIM;13;ERECHIM - R16;LOTEAMENTO RIO TIGRE;3
430700;ERECHIM;13;ERECHIM - R16;LOTEAMENTO RIO TRIGRE - DISTRITO INDUSTRIAL;1
430700;ERECHIM;13;ERECHIM - R16;LOTEAMENTO SAO JOSE;1
430700;ERECHIM;13;ERECHIM - R16;LOTEAMENTO SCHMITT;1
430700;ERECHIM;13;ERECHIM - R16;LOTEAMENTO SOCIAL;1
430700;ERECHIM;13;ERECHIM - R16;LOTEAMENTO VITORIA;1
430700;ERECHIM;13;ERECHIM - R16;LOTEAMENTO VITORIA II;1
430700;ERECHIM;13;ERECHIM - R16;LOTEAMENTO ZAFFARI;2
430700;ERECHIM;13;ERECHIM - R16;LOTEAMENTO ZIMMER;3
430700;ERECHIM;13;ERECHIM - R16;LOTEAMENTO ZIMMER / CRISTAL;1
430700;ERECHIM;13;ERECHIM - R16;LOTEMENTO DI PARMA;1
430700;ERECHIM;13;ERECHIM - R16;MARIA CLARA;136
430700;ERECHIM;13;ERECHIM - R16;MOINHO;1
430700;ERECHIM;13;ERECHIM - R16;MORA DO SOL;1
430700;ERECHIM;13;ERECHIM - R16;MORADA DO SOL;175
430700;ERECHIM;13;ERECHIM - R16;MORADA DOS OL;1
430700;ERECHIM;13;ERECHIM - R16;MORADA SO SOL;2
430700;ERECHIM;13;ERECHIM - R16;MORADA SOL;1
430700;ERECHIM;13;ERECHIM - R16;MORO DA CEGANHA;1
430700;ERECHIM;13;ERECHIM - R16;MORO DA CEGONHA;4
430700;ERECHIM;13;ERECHIM - R16;MORO DA SEGONHA;1
430700;ERECHIM;13;ERECHIM - R16;MORRO CEGONHA;1
430700;ERECHIM;13;ERECHIM - R16;MORRO DA CEGONHA;74
430700;ERECHIM;13;ERECHIM - R16;N ATLANTICO;1
430700;ERECHIM;13;ERECHIM - R16;N INFO;7
430700;ERECHIM;13;ERECHIM - R16;NAO INFO;11
430700;ERECHIM;13;ERECHIM - R16;NAO INFORMADO;66
430700;ERECHIM;13;ERECHIM - R16;NENHUM;10
430700;ERECHIM;13;ERECHIM - R16;NI;2
430700;ERECHIM;13;ERECHIM - R16;NOV ATLANTICO;2
430700;ERECHIM;13;ERECHIM - R16;NOVO AMANHECER;1
430700;ERECHIM;13;ERECHIM - R16;NOVO ATALNTICO;2
430700;ERECHIM;13;ERECHIM - R16;NOVO ATALTICO;1
430700;ERECHIM;13;ERECHIM - R16;NOVO ATLANTIC;1
430700;ERECHIM;13;ERECHIM - R16;NOVO ATLANTICO;176
430700;ERECHIM;13;ERECHIM - R16;NOVO ATLANTIVO;1
430700;ERECHIM;13;ERECHIM - R16;NOVO HORIZOMTE;1
430700;ERECHIM;13;ERECHIM - R16;NOVO HORIZONTE;66
430700;ERECHIM;13;ERECHIM - R16;NS;1
430700;ERECHIM;13;ERECHIM - R16;NUCLEO COTREL;2
430700;ERECHIM;13;ERECHIM - R16;P VARGAS;1
430700;ERECHIM;13;ERECHIM - R16;P.V;1
430700;ERECHIM;13;ERECHIM - R16;P.VARGAS;1
430700;ERECHIM;13;ERECHIM - R16;PAIO GRANDE;2
430700;ERECHIM;13;ERECHIM - R16;PAIOL;13
430700;ERECHIM;13;ERECHIM - R16;PAIOL 01;1
430700;ERECHIM;13;ERECHIM - R16;PAIOL GRANDE;259
430700;ERECHIM;13;ERECHIM - R16;PAIOL GRANDE 1;1
430700;ERECHIM;13;ERECHIM - R16;PAIOL GRANDE 2;4
430700;ERECHIM;13;ERECHIM - R16;PAIOL GRANDE DOIS;1
430700;ERECHIM;13;ERECHIM - R16;PAIOL GRANDE I;13
430700;ERECHIM;13;ERECHIM - R16;PAIOL GRANDE II;3
430700;ERECHIM;13;ERECHIM - R16;PAIOL GRANDE LL;1
430700;ERECHIM;13;ERECHIM - R16;PAIOL GRANDE LOT AMANHCER;1
430700;ERECHIM;13;ERECHIM - R16;PAIOL GTANDE;1
430700;ERECHIM;13;ERECHIM - R16;PAIOL I;1
430700;ERECHIM;13;ERECHIM - R16;PAIOLGRANDE;1
430700;ERECHIM;13;ERECHIM - R16;PAIOS GRANDE;1
430700;ERECHIM;13;ERECHIM - R16;PAIOU GRANDE;1
430700;ERECHIM;13;ERECHIM - R16;PANAZZOLO;1
430700;ERECHIM;13;ERECHIM - R16;PARAISO;5
430700;ERECHIM;13;ERECHIM - R16;PARQUE DOS IMIGRANTES;57
430700;ERECHIM;13;ERECHIM - R16;PARQUE DOS VIAJANTES;2
430700;ERECHIM;13;ERECHIM - R16;PARQUE GLORIA;1
430700;ERECHIM;13;ERECHIM - R16;PARQUE IMIGRANTE;3
430700;ERECHIM;13;ERECHIM - R16;PARQUE IMIGRANTES;3
430700;ERECHIM;13;ERECHIM - R16;PARQUE LIRIO;1
430700;ERECHIM;13;ERECHIM - R16;PARQUE LIVIA;111
430700;ERECHIM;13;ERECHIM - R16;PARQUE LIVRE;1
430700;ERECHIM;13;ERECHIM - R16;PARQUE REDENCAO;87
430700;ERECHIM;13;ERECHIM - R16;PATRONATO SAO JOSE;1
430700;ERECHIM;13;ERECHIM - R16;PECCIN;8
430700;ERECHIM;13;ERECHIM - R16;PERSIDENTE VARGAS;1
430700;ERECHIM;13;ERECHIM - R16;PES;1
430700;ERECHIM;13;ERECHIM - R16;PET VILAGE;1
430700;ERECHIM;13;ERECHIM - R16;PETI  VILAGEN;1
430700;ERECHIM;13;ERECHIM - R16;PETI VILAGE;7
430700;ERECHIM;13;ERECHIM - R16;PETI VILLAGE;2
430700;ERECHIM;13;ERECHIM - R16;PETIT VILAGE;87
430700;ERECHIM;13;ERECHIM - R16;PETIT VILAGEM;1
430700;ERECHIM;13;ERECHIM - R16;PETIT VILAGGE;1
430700;ERECHIM;13;ERECHIM - R16;PETIT VILLAGE;20
430700;ERECHIM;13;ERECHIM - R16;PETIT VILLAGEM;1
430700;ERECHIM;13;ERECHIM - R16;PETITI VILAGE;1
430700;ERECHIM;13;ERECHIM - R16;PETITI VILLAGE;2
430700;ERECHIM;13;ERECHIM - R16;PETT VILAGE;3
430700;ERECHIM;13;ERECHIM - R16;PETT VILLAGE;1
430700;ERECHIM;13;ERECHIM - R16;PETTI VILAGE;9
430700;ERECHIM;13;ERECHIM - R16;PETTIT VIALAGE;1
430700;ERECHIM;13;ERECHIM - R16;PETTIT VILAGE;4
430700;ERECHIM;13;ERECHIM - R16;PETTIT VILLAGE;5
430700;ERECHIM;13;ERECHIM - R16;PETTY VILAGE;2
430700;ERECHIM;13;ERECHIM - R16;PETVILAGE;1
430700;ERECHIM;13;ERECHIM - R16;PITI VILAGE;2
430700;ERECHIM;13;ERECHIM - R16;POLETO;12
430700;ERECHIM;13;ERECHIM - R16;POLETTO;33
430700;ERECHIM;13;ERECHIM - R16;POLIGNO;1
430700;ERECHIM;13;ERECHIM - R16;POLIGNO 21 DE ABRIL;2
430700;ERECHIM;13;ERECHIM - R16;POLIGONO 21 ABRIL;1
430700;ERECHIM;13;ERECHIM - R16;POLIGONO 21 DE ABRIL;5
430700;ERECHIM;13;ERECHIM - R16;POLIGONO PINHALZINHO;1
430700;ERECHIM;13;ERECHIM - R16;POLLETO;3
430700;ERECHIM;13;ERECHIM - R16;POLTOMEU;1
430700;ERECHIM;13;ERECHIM - R16;POLTONIERI;1
430700;ERECHIM;13;ERECHIM - R16;POLTRONIARI;1
430700;ERECHIM;13;ERECHIM - R16;POLTRONIER;3
430700;ERECHIM;13;ERECHIM - R16;POLTRONIERI;34
430700;ERECHIM;13;ERECHIM - R16;POLTRONIERI I;1
430700;ERECHIM;13;ERECHIM - R16;POLTRONIERI/LIBERDADE;3
430700;ERECHIM;13;ERECHIM - R16;POLTROPNIERI;1
430700;ERECHIM;13;ERECHIM - R16;POLTRPNIERI;1
430700;ERECHIM;13;ERECHIM - R16;PORAO;1
430700;ERECHIM;13;ERECHIM - R16;PORTAL DAS FLORES;1
430700;ERECHIM;13;ERECHIM - R16;POSTONIERI;1
430700;ERECHIM;13;ERECHIM - R16;POV COAN;1
430700;ERECHIM;13;ERECHIM - R16;POVOADO ARGENTA;3
430700;ERECHIM;13;ERECHIM - R16;POVOADO PRETO;1
430700;ERECHIM;13;ERECHIM - R16;PQ DA REDENCAO;1
430700;ERECHIM;13;ERECHIM - R16;PRES VARGAS;3
430700;ERECHIM;13;ERECHIM - R16;PRES. VARGAS;1
430700;ERECHIM;13;ERECHIM - R16;PRESIDENTE CASTELO BRANCO;19
430700;ERECHIM;13;ERECHIM - R16;PRESIDENTE DE VARGAS;1
430700;ERECHIM;13;ERECHIM - R16;PRESIDENTE VARAS;1
430700;ERECHIM;13;ERECHIM - R16;PRESIDENTE VARGAS;257
430700;ERECHIM;13;ERECHIM - R16;PRESIDENTE VARGAS 1/99999;1
430700;ERECHIM;13;ERECHIM - R16;PRESIDENTECASTELO BRANCO;1
430700;ERECHIM;13;ERECHIM - R16;PREZIDENTE VARGAS;1
430700;ERECHIM;13;ERECHIM - R16;PROGESSO;2
430700;ERECHIM;13;ERECHIM - R16;PROGRESSO;329
430700;ERECHIM;13;ERECHIM - R16;PROGRESSSO;1
430700;ERECHIM;13;ERECHIM - R16;PRQUE REDENCAO;1
430700;ERECHIM;13;ERECHIM - R16;PRS CSTELO BRNCO;1
430700;ERECHIM;13;ERECHIM - R16;PRTESIDENTE VARGAS;1
430700;ERECHIM;13;ERECHIM - R16;PV;4
430700;ERECHIM;13;ERECHIM - R16;RBS TV;1
430700;ERECHIM;13;ERECHIM - R16;RECANTO SEGURO;1
430700;ERECHIM;13;ERECHIM - R16;RECENCAO;1
430700;ERECHIM;13;ERECHIM - R16;REDENCAO;71
430700;ERECHIM;13;ERECHIM - R16;REDENCAO II;1
430700;ERECHIM;13;ERECHIM - R16;REDENCAOI;1
430700;ERECHIM;13;ERECHIM - R16;RIO CRAVO;2
430700;ERECHIM;13;ERECHIM - R16;RIO NEGRO;1
430700;ERECHIM;13;ERECHIM - R16;RIO NOVO;1
430700;ERECHIM;13;ERECHIM - R16;RIO TIGRE;108
430700;ERECHIM;13;ERECHIM - R16;RIO TIGRE II;1
430700;ERECHIM;13;ERECHIM - R16;RIO TIGRRE;1
430700;ERECHIM;13;ERECHIM - R16;RIO TOLDO;1
430700;ERECHIM;13;ERECHIM - R16;ROSELANDIA;5
430700;ERECHIM;13;ERECHIM - R16;ROVER;1
430700;ERECHIM;13;ERECHIM - R16;RUA JOSE WAWRUCH;1
430700;ERECHIM;13;ERECHIM - R16;RURAL;1
430700;ERECHIM;13;ERECHIM - R16;S VICENTE DE PAU;1
430700;ERECHIM;13;ERECHIM - R16;S VICENTE DE PAULA;1
430700;ERECHIM;13;ERECHIM - R16;SANTA CATARIN;1
430700;ERECHIM;13;ERECHIM - R16;SANTA CATARINA;104
430700;ERECHIM;13;ERECHIM - R16;SANTA ISABEL;7
430700;ERECHIM;13;ERECHIM - R16;SANTA IZABEL;1
430700;ERECHIM;13;ERECHIM - R16;SANTA TEREZA;1
430700;ERECHIM;13;ERECHIM - R16;SANTO ANDRE;2
430700;ERECHIM;13;ERECHIM - R16;SANTO ANTONIO;4
430700;ERECHIM;13;ERECHIM - R16;SANTO CATARINA;1
430700;ERECHIM;13;ERECHIM - R16;SANTO EXPEDITO;1
430700;ERECHIM;13;ERECHIM - R16;SAO  CRISTOVAO;1
430700;ERECHIM;13;ERECHIM - R16;SAO  VICENTE;1
430700;ERECHIM;13;ERECHIM - R16;SAO CAETANO;69
430700;ERECHIM;13;ERECHIM - R16;SAO CAIETANO;1
430700;ERECHIM;13;ERECHIM - R16;SAO CIRSOTVAO;1
430700;ERECHIM;13;ERECHIM - R16;SAO CREIT;1
430700;ERECHIM;13;ERECHIM - R16;SAO CRIST;3
430700;ERECHIM;13;ERECHIM - R16;SAO CRISTAVAO;2
430700;ERECHIM;13;ERECHIM - R16;SAO CRISTIOVAO;1
430700;ERECHIM;13;ERECHIM - R16;SAO CRISTOVAO;233
430700;ERECHIM;13;ERECHIM - R16;SAO CRITOVAO;2
430700;ERECHIM;13;ERECHIM - R16;SAO JOAO GIARETTA;1
430700;ERECHIM;13;ERECHIM - R16;SAO JOSE;93
430700;ERECHIM;13;ERECHIM - R16;SAO LOURENCO;1
430700;ERECHIM;13;ERECHIM - R16;SAO PEDRO;7
430700;ERECHIM;13;ERECHIM - R16;SAO PELEGRINO;1
430700;ERECHIM;13;ERECHIM - R16;SAO ROQUE;2
430700;ERECHIM;13;ERECHIM - R16;SAO V.PAULA;1
430700;ERECHIM;13;ERECHIM - R16;SAO VICENTE;26
430700;ERECHIM;13;ERECHIM - R16;SAO VICENTE DE PAULA;56
430700;ERECHIM;13;ERECHIM - R16;SAO VICENTE DE PAULO;92
430700;ERECHIM;13;ERECHIM - R16;SAO VICENTE PAULA;1
430700;ERECHIM;13;ERECHIM - R16;SAO VIVENTE DE PAULA;1
430700;ERECHIM;13;ERECHIM - R16;SARTORI;1
430700;ERECHIM;13;ERECHIM - R16;SCHIMDT;1
430700;ERECHIM;13;ERECHIM - R16;SECAO PAIOL GRANDE;1
430700;ERECHIM;13;ERECHIM - R16;SECCAO DOURADO;3
430700;ERECHIM;13;ERECHIM - R16;SEM INFORMACAO;1
430700;ERECHIM;13;ERECHIM - R16;SEM INFROMACAO;1
430700;ERECHIM;13;ERECHIM - R16;SEMAPA;1
430700;ERECHIM;13;ERECHIM - R16;SERGIPE;1
430700;ERECHIM;13;ERECHIM - R16;SN;2
430700;ERECHIM;13;ERECHIM - R16;SOCIAL II;1
430700;ERECHIM;13;ERECHIM - R16;STA CATARINA;1
430700;ERECHIM;13;ERECHIM - R16;STAR DO CHILE;1
430700;ERECHIM;13;ERECHIM - R16;T.VENDAS;1
430700;ERECHIM;13;ERECHIM - R16;TATIMA;1
430700;ERECHIM;13;ERECHIM - R16;TRAS VENDAS;1
430700;ERECHIM;13;ERECHIM - R16;TRE VENDAS;1
430700;ERECHIM;13;ERECHIM - R16;TRES  VENDAS;1
430700;ERECHIM;13;ERECHIM - R16;TRES VANDAS;1
430700;ERECHIM;13;ERECHIM - R16;TRES VENDA;7
430700;ERECHIM;13;ERECHIM - R16;TRES VENDAS;595
430700;ERECHIM;13;ERECHIM - R16;TRIANGULO;62
430700;ERECHIM;13;ERECHIM - R16;UNIAO;5
430700;ERECHIM;13;ERECHIM - R16;VALE DOURADO;30
430700;ERECHIM;13;ERECHIM - R16;VELE DOURADO;1
430700;ERECHIM;13;ERECHIM - R16;VENTRO;1
430700;ERECHIM;13;ERECHIM - R16;VERDUREIROS;4
430700;ERECHIM;13;ERECHIM - R16;VIAL;1
430700;ERECHIM;13;ERECHIM - R16;VICTORIA 1;1
430700;ERECHIM;13;ERECHIM - R16;VICTORIA I;54
430700;ERECHIM;13;ERECHIM - R16;VICTORIA II;28
430700;ERECHIM;13;ERECHIM - R16;VILA ESCOLA BRANCA;2
430700;ERECHIM;13;ERECHIM - R16;VILA FELIZ;7
430700;ERECHIM;13;ERECHIM - R16;VILA LUIZA;1
430700;ERECHIM;13;ERECHIM - R16;VILA NOVA ALVORADA;1
430700;ERECHIM;13;ERECHIM - R16;VILA RODRIGUES;1
430700;ERECHIM;13;ERECHIM - R16;VILA SEMAPA;1
430700;ERECHIM;13;ERECHIM - R16;VILA SOUZA;1
430700;ERECHIM;13;ERECHIM - R16;VILA UNIAO;5
430700;ERECHIM;13;ERECHIM - R16;VILA VILI;1
430700;ERECHIM;13;ERECHIM - R16;VILA WILLI;1
430700;ERECHIM;13;ERECHIM - R16;VISTA ALEGRE;2
430700;ERECHIM;13;ERECHIM - R16;VITORIA;7
430700;ERECHIM;13;ERECHIM - R16;VITORIA 1;6
430700;ERECHIM;13;ERECHIM - R16;VITORIA 2;15
430700;ERECHIM;13;ERECHIM - R16;VITORIA I;15
430700;ERECHIM;13;ERECHIM - R16;VITORIA II;43
430700;ERECHIM;13;ERECHIM - R16;VITORIA2;1
430700;ERECHIM;13;ERECHIM - R16;VITORIO 1;1
430700;ERECHIM;13;ERECHIM - R16;VITORIO II;1
430700;ERECHIM;13;ERECHIM - R16;VOTORIA 2;1
430700;ERECHIM;13;ERECHIM - R16;YPIRANGA;2
430700;ERECHIM;13;ERECHIM - R16;ZAFFARI;1
430700;ERECHIM;13;ERECHIM - R16;ZAFFARI 2;1
430700;ERECHIM;13;ERECHIM - R16;ZIMER;13
430700;ERECHIM;13;ERECHIM - R16;ZIMMER;107
430700;ERECHIM;13;ERECHIM - R16;ZIMMMER;1
430700;ERECHIM;13;ERECHIM - R16;ZONA RURAL;1
430700;ERECHIM;13;ERECHIM - R16;ZONA RURAL DE CAPOERE;1
430920;GRAVATAÍ;7;PORTO ALEGRE - R10;'CENTRO;1
430920;GRAVATAÍ;7;PORTO ALEGRE - R10;'PARQUE DOS EUCALIPTOS;1
430920;GRAVATAÍ;7;PORTO ALEGRE - R10;-;14
430920;GRAVATAÍ;7;PORTO ALEGRE - R10;- BECO DO TREVO, 995;1
430920;GRAVATAÍ;7;PORTO ALEGRE - R10;- LAS PALMAS;1
430920;GRAVATAÍ;7;PORTO ALEGRE - R10;.;13
430920;GRAVATAÍ;7;PORTO ALEGRE - R10;0;1
430920;GRAVATAÍ;7;PORTO ALEGRE - R10;169;1
430920;GRAVATAÍ;7;PORTO ALEGRE - R10;365;1
430920;GRAVATAÍ;7;PORTO ALEGRE - R10;68;1
430920;GRAVATAÍ;7;PORTO ALEGRE - R10;79;1
430920;GRAVATAÍ;7;PORTO ALEGRE - R10;83;1
430920;GRAVATAÍ;7;PORTO ALEGRE - R10;?ARADISO;1
430920;GRAVATAÍ;7;PORTO ALEGRE - R10;A;6
430920;GRAVATAÍ;7;PORTO ALEGRE - R10;A G CORREA;1
430920;GRAVATAÍ;7;PORTO ALEGRE - R10;AAAA;1
430920;GRAVATAÍ;7;PORTO ALEGRE - R10;AGUA CLARAS;1
430920;GRAVATAÍ;7;PORTO ALEGRE - R10;AGUA MORTAS;2
430920;GRAVATAÍ;7;PORTO ALEGRE - R10;AGUAS CALARAS;1
430920;GRAVATAÍ;7;PORTO ALEGRE - R10;AGUAS CLARA;1
430920;GRAVATAÍ;7;PORTO ALEGRE - R10;AGUAS CLARAS;47
430920;GRAVATAÍ;7;PORTO ALEGRE - R10;AGUAS MORNAS;1
430920;GRAVATAÍ;7;PORTO ALEGRE - R10;AGUAS MORTA;1
430920;GRAVATAÍ;7;PORTO ALEGRE - R10;AGUAS MORTAS;52
430920;GRAVATAÍ;7;PORTO ALEGRE - R10;AGUAS MORTAX;1
430920;GRAVATAÍ;7;PORTO ALEGRE - R10;ALCILIADORA;1
430920;GRAVATAÍ;7;PORTO ALEGRE - R10;ALFAVILE;2
430920;GRAVATAÍ;7;PORTO ALEGRE - R10;ALFAVILLE;2
430920;GRAVATAÍ;7;PORTO ALEGRE - R10;ALIANCA;7
430920;GRAVATAÍ;7;PORTO ALEGRE - R10;ALPHA VILLE;1
430920;GRAVATAÍ;7;PORTO ALEGRE - R10;ALPHAVILE;1
430920;GRAVATAÍ;7;PORTO ALEGRE - R10;ALPHAVILLE;16
430920;GRAVATAÍ;7;PORTO ALEGRE - R10;ALTA VILE;1
430920;GRAVATAÍ;7;PORTO ALEGRE - R10;ALTAVILE;1
430920;GRAVATAÍ;7;PORTO ALEGRE - R10;ALTAVILLE;11
430920;GRAVATAÍ;7;PORTO ALEGRE - R10;ALTAWILLE;1
430920;GRAVATAÍ;7;PORTO ALEGRE - R10;ALTOS DA BOA VISTA;1
430920;GRAVATAÍ;7;PORTO ALEGRE - R10;ALVES NOGUEIRA;1
430920;GRAVATAÍ;7;PORTO ALEGRE - R10;ALVORADA;2
430920;GRAVATAÍ;7;PORTO ALEGRE - R10;ALVORADA DO VALE;1
430920;GRAVATAÍ;7;PORTO ALEGRE - R10;AMAPA;1
430920;GRAVATAÍ;7;PORTO ALEGRE - R10;ANCHIETA;1
430920;GRAVATAÍ;7;PORTO ALEGRE - R10;ANTNIO GOME CORREIA;1
430920;GRAVATAÍ;7;PORTO ALEGRE - R10;ANTONIO C JOBIM;2
430920;GRAVATAÍ;7;PORTO ALEGRE - R10;ANTONIO CARLOS JOBIM;2
430920;GRAVATAÍ;7;PORTO ALEGRE - R10;AO GERALDO;1
430920;GRAVATAÍ;7;PORTO ALEGRE - R10;APARECIDA;5
430920;GRAVATAÍ;7;PORTO ALEGRE - R10;APARICIO BORGES;1
430920;GRAVATAÍ;7;PORTO ALEGRE - R10;APTO 203;1
430920;GRAVATAÍ;7;PORTO ALEGRE - R10;ARDIM DO CEDRO;2
430920;GRAVATAÍ;7;PORTO ALEGRE - R10;AREAS VERDES;1
430920;GRAVATAÍ;7;PORTO ALEGRE - R10;ARINOS;3
430920;GRAVATAÍ;7;PORTO ALEGRE - R10;ARISTIDES AVILA;1
430920;GRAVATAÍ;7;PORTO ALEGRE - R10;ARQUE DOS EUCALIPTOS;1
430920;GRAVATAÍ;7;PORTO ALEGRE - R10;AUCILIADOURA;1
430920;GRAVATAÍ;7;PORTO ALEGRE - R10;AUXILADORA;1
430920;GRAVATAÍ;7;PORTO ALEGRE - R10;AUXILIADORA;54
430920;GRAVATAÍ;7;PORTO ALEGRE - R10;AV FERNNO DE NORONHA;1
430920;GRAVATAÍ;7;PORTO ALEGRE - R10;AVENIDA CORREA;1
430920;GRAVATAÍ;7;PORTO ALEGRE - R10;B;66
430920;GRAVATAÍ;7;PORTO ALEGRE - R10;B BOM SUCESSO;1
430920;GRAVATAÍ;7;PORTO ALEGRE - R10;B MARROCOS;1
430920;GRAVATAÍ;7;PORTO ALEGRE - R10;B MORADA DO VALE I;1
430920;GRAVATAÍ;7;PORTO ALEGRE - R10;B OMSUCESSO;1
430920;GRAVATAÍ;7;PORTO ALEGRE - R10;B SUCESSO;12
430920;GRAVATAÍ;7;PORTO ALEGRE - R10;B VISTA ALEGRE;1
430920;GRAVATAÍ;7;PORTO ALEGRE - R10;BABOSA FILHO;1
430920;GRAVATAÍ;7;PORTO ALEGRE - R10;BAIRRO;2
430920;GRAVATAÍ;7;PORTO ALEGRE - R10;BAIRRO BOM SUCESSO;1
430920;GRAVATAÍ;7;PORTO ALEGRE - R10;BAIRRO BONSUCESSO;1
430920;GRAVATAÍ;7;PORTO ALEGRE - R10;BAIRRO CENTRO;1
430920;GRAVATAÍ;7;PORTO ALEGRE - R10;BAIRRO COHAB A;1
430920;GRAVATAÍ;7;PORTO ALEGRE - R10;BAIRRO MARROCOS;1
430920;GRAVATAÍ;7;PORTO ALEGRE - R10;BAIRRO MORADA DO VALE III;1
430920;GRAVATAÍ;7;PORTO ALEGRE - R10;BAIRRO ORICO;2
430920;GRAVATAÍ;7;PORTO ALEGRE - R10;BAIRRO SAGRADO CORACAO JESUS;1
430920;GRAVATAÍ;7;PORTO ALEGRE - R10;BAIRRO SAO GERONIMO;1
430920;GRAVATAÍ;7;PORTO ALEGRE - R10;BAIRRO SAO LUIZ;1
430920;GRAVATAÍ;7;PORTO ALEGRE - R10;BAIRRO VILA RICA;1
430920;GRAVATAÍ;7;PORTO ALEGRE - R10;BANARBE;1
430920;GRAVATAÍ;7;PORTO ALEGRE - R10;BARANABE;1
430920;GRAVATAÍ;7;PORTO ALEGRE - R10;BARBANE;1
430920;GRAVATAÍ;7;PORTO ALEGRE - R10;BARNAB'R;1
430920;GRAVATAÍ;7;PORTO ALEGRE - R10;BARNABE;718
430920;GRAVATAÍ;7;PORTO ALEGRE - R10;BARNABEGUE;1
430920;GRAVATAÍ;7;PORTO ALEGRE - R10;BARNABES;2
430920;GRAVATAÍ;7;PORTO ALEGRE - R10;BARNADE;1
430920;GRAVATAÍ;7;PORTO ALEGRE - R10;BARNARBE;1
430920;GRAVATAÍ;7;PORTO ALEGRE - R10;BARNEBE;1
430920;GRAVATAÍ;7;PORTO ALEGRE - R10;BARRA DO IJUI;1
430920;GRAVATAÍ;7;PORTO ALEGRE - R10;BARRO VERMELHO;52
430920;GRAVATAÍ;7;PORTO ALEGRE - R10;BARRO VERVELHO;1
430920;GRAVATAÍ;7;PORTO ALEGRE - R10;BARROVERMELHO;1
430920;GRAVATAÍ;7;PORTO ALEGRE - R10;BECO SERVIDAO;1
430920;GRAVATAÍ;7;PORTO ALEGRE - R10;BEL AVISTA;1
430920;GRAVATAÍ;7;PORTO ALEGRE - R10;BELA VIST;1
430920;GRAVATAÍ;7;PORTO ALEGRE - R10;BELA VISTA;30
430920;GRAVATAÍ;7;PORTO ALEGRE - R10;BELEM VELHO;1
430920;GRAVATAÍ;7;PORTO ALEGRE - R10;BELO;1
430920;GRAVATAÍ;7;PORTO ALEGRE - R10;BERNABE;6
430920;GRAVATAÍ;7;PORTO ALEGRE - R10;BETANIA;1
430920;GRAVATAÍ;7;PORTO ALEGRE - R10;BILA BRANCA;1
430920;GRAVATAÍ;7;PORTO ALEGRE - R10;BO SUCESSO;1
430920;GRAVATAÍ;7;PORTO ALEGRE - R10;BOA VISTA;41
430920;GRAVATAÍ;7;PORTO ALEGRE - R10;BOM  SUCESSO;3
430920;GRAVATAÍ;7;PORTO ALEGRE - R10;BOM BRINCIPIO;1
430920;GRAVATAÍ;7;PORTO ALEGRE - R10;BOM FIM;27
430920;GRAVATAÍ;7;PORTO ALEGRE - R10;BOM PRENCIPIO;1
430920;GRAVATAÍ;7;PORTO ALEGRE - R10;BOM PRINCI'PIO;1
430920;GRAVATAÍ;7;PORTO ALEGRE - R10;BOM PRINCIIPIO;1
